# x_m,y_m
266.929350,8.486019
267.600319,7.745360
268.270634,7.004103
268.940302,6.262252
269.609329,5.519813
270.277721,4.776791
270.945750,4.033547
271.613157,3.289732
272.279949,2.545350
272.946130,1.800406
273.611708,1.054907
274.276985,0.309254
274.941672,-0.436945
275.605774,-1.183684
276.269297,-1.930956
276.932249,-2.678758
277.594961,-3.426647
278.257114,-4.175054
278.918714,-4.923974
279.579768,-5.673402
280.240281,-6.423332
280.900616,-7.173282
281.560424,-7.923724
282.219711,-8.674653
282.878483,-9.426062
283.536746,-10.177946
284.194850,-10.929737
284.852459,-11.681994
285.509579,-12.434712
286.166217,-13.187884
286.822378,-13.941505
287.477861,-14.694215
288.132891,-15.447376
288.787475,-16.200982
289.441618,-16.955029
290.095327,-17.709513
290.748999,-18.461654
291.402269,-19.214244
292.055144,-19.967280
292.707633,-20.720756
293.359742,-21.474667
294.013716,-22.224716
294.667345,-22.975217
295.320636,-23.726169
295.973596,-24.477565
296.626235,-25.229403
297.282683,-25.975866
297.938845,-26.722791
298.594730,-27.470174
299.250344,-28.218011
299.905698,-28.966299
300.566813,-29.707712
301.227705,-30.449598
301.888382,-31.191954
302.548853,-31.934776
303.209128,-32.678060
303.876555,-33.412404
304.543837,-34.147255
305.210986,-34.882609
305.878010,-35.618464
306.544919,-36.354814
307.219449,-37.077332
307.893972,-37.800484
308.568504,-38.524265
309.243056,-39.248673
309.917641,-39.973702
310.604876,-40.676560
311.292272,-41.380215
311.979846,-42.084664
312.667617,-42.789901
313.355603,-43.495923
314.062563,-44.170676
314.769875,-44.846399
315.477562,-45.523082
316.185649,-46.200720
316.894160,-46.879304
317.628063,-47.517597
318.362539,-48.157016
319.097622,-48.797551
319.833344,-49.439190
320.569736,-50.081918
321.338898,-50.675928
322.108864,-51.271135
322.879671,-51.867522
323.651358,-52.465069
324.423960,-53.063757
325.239693,-53.609967
326.056199,-54.157044
326.873502,-54.704973
327.691624,-55.253734
328.510587,-55.803309
329.366494,-56.310787
330.222902,-56.818742
331.079823,-57.327162
331.937265,-57.836035
332.795237,-58.345350
333.675673,-58.829649
334.556256,-59.314134
335.436991,-59.798800
336.317883,-60.283637
337.198935,-60.768638
338.087889,-61.245985
338.976596,-61.723285
339.865059,-62.200530
340.753282,-62.677709
341.641269,-63.154817
342.522589,-63.641739
343.403256,-64.128380
344.283273,-64.614725
345.162650,-65.100760
346.041391,-65.586472
346.898512,-66.099150
347.754848,-66.611390
348.610408,-67.123177
349.465201,-67.634494
350.319240,-68.145323
351.147589,-68.690402
351.975615,-69.235214
352.803325,-69.779749
